date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:10:49	2748/2748	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202017%2013:10:50%20GMT	http://www.residencialluizaqueiroz.com.br/localizacao.php	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/localizacao.html	(from )
10:10:49	2850/2850	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202017%2013:10:50%20GMT	http://www.residencialluizaqueiroz.com.br/tabeladeprecos.php	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/tabeladeprecos.html	(from )
10:10:50	4248/4248	---M--	200	added ('OK')	text/html	date:Thu,%2012%20Jan%202017%2013:10:51%20GMT	http://www.residencialluizaqueiroz.com.br/contato.php	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/contato.html	(from )
10:10:50	37298/37298	---M--	200	added ('OK')	application/javascript	etag:%2291b2-4df5f7ce34940%22	http://www.residencialluizaqueiroz.com.br/shadowbox/shadowbox.js	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/shadowbox/shadowbox.js	(from )
10:10:51	9289/9289	---M--	200	added ('OK')	image/png	etag:%222449-4df5f7b1985c0%22	http://www.residencialluizaqueiroz.com.br/pics/marcas.png	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/pics/marcas.png	(from )
10:10:53	75266/75266	---M--	200	added ('OK')	application/javascript	etag:%2212602-4df5f7c87bbc0%22	http://www.residencialluizaqueiroz.com.br/SpryAssets/SpryValidationTextField.js	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/SpryAssets/SpryValidationTextField.js	(from )
10:10:56	93437/93437	---M--	200	added ('OK')	application/javascript	etag:%2216cfd-4df5f7d3ed6c0%22	http://www.residencialluizaqueiroz.com.br/js/jquery-1.7.2.min.js	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/js/jquery-1.7.2.min.js	(from )
10:11:12	115488/115488	---M--	200	added ('OK')	image/jpeg	etag:%221c320-4df5f7b28c800%22	http://www.residencialluizaqueiroz.com.br/pics/sidebar.jpg	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/pics/sidebar.jpg	(from http://www.residencialluizaqueiroz.com.br/index.php)
10:11:54	251020/251020	---M--	200	added ('OK')	image/jpeg	etag:%223d48c-4df5f7a9f73c0%22	http://www.residencialluizaqueiroz.com.br/pics/empreendimento.jpg	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/pics/empreendimento.jpg	(from http://www.residencialluizaqueiroz.com.br/index.php)
10:12:06	421580/421580	---M--	200	added ('OK')	image/jpeg	etag:%2266ecc-4df5f7b568ec0%22	http://www.residencialluizaqueiroz.com.br/pics/home.jpg	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/pics/home.jpg	(from http://www.residencialluizaqueiroz.com.br/index.php)
10:12:10	89067/89067	---M--	200	added ('OK')	image/jpeg	etag:%2215beb-4df5f7adc7cc0%22	http://www.residencialluizaqueiroz.com.br/pics/imagens.jpg	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/pics/imagens.jpg	(from http://www.residencialluizaqueiroz.com.br/index.php)
10:12:11	497878/497878	---M--	200	added ('OK')	image/jpeg	etag:%22798d6-4df5f7abdf840%22	http://www.residencialluizaqueiroz.com.br/pics/bg.jpg	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/pics/bg.jpg	(from http://www.residencialluizaqueiroz.com.br/index.php)
10:12:26	98065/98065	---M--	200	added ('OK')	image/jpeg	etag:%2217f11-4df5f7abdf840%22	http://www.residencialluizaqueiroz.com.br/pics/folder.jpg	C:/Users/João%20Paulo/Documents/luiza%20queiroz/www.residencialluizaqueiroz.com.br/pics/folder.jpg	(from http://www.residencialluizaqueiroz.com.br/index.php)
